ID,Title,Medium_Picture,Large_Picture,Mean,Rank,Popularity,Genres,Synopsis
57325,Kakumeiki Valvrave,https://cdn.myanimelist.net/images/manga/2/122273.jpg,https://cdn.myanimelist.net/images/manga/2/122273l.jpg,,41829.0,25459,"Action, Mecha","True Calendar (T.C.) 71—A new age where 70% of the human population lives in space thanks to the development of ""Dyson Sphere,"" a city in space.  The world is divided into two main powers: The Dorssia Military Pact Federation, a power which grew out of a military alliance, and the Atlantic Rim United States (ARUS), which grew in power as it expanded its trade agreements. The minor nation of JIOR has declared neutrality between these two forces and maintains its peace through economic prosperity.  Within the JIOR's Sphere, Haruto Tokishima lived an ordinary life as a high school student in the division known as ""Module 77""—until the Dorssian military begins their sudden invasion!  But the whole world will be shaken when Haruto meets the mysterious humanoid weapon, Valvrave!  (Source: Aniplex USA)"
4309,Little Darling,https://cdn.myanimelist.net/images/manga/1/136055.webp,https://cdn.myanimelist.net/images/manga/1/136055l.webp,,,32433,"Boys Love, Comedy, Drama, Erotica, Fantasy, Mythology, Romance, Supernatural","Celestia and Hades--mystical realms inhabited by angels and demons. It is these supernatural beings' duty to watch over the human realm, making sure we are neither too good nor too bad...  Kaie is just another demon trying to rise up in the ranks of demon society by working in the human world. Unfortunately, he's got one major thing going against him: his body, which looks like a man's but is actually hermaphroditic! Luckily for him it isn't permanent, and Kaie (with every intention of becoming a splendid man) has waited his entire life for the day when his sex would be decided one way or another. But his plans hit a roadblock when he unwillingly gains the affections of Daina, the heir to the Celestial throne who happens to suffer from an unusual condition that alters his appearance depending on the time of day. Will Kaie's dreams of becoming a real man fade when the charming angelic heir is so insistent on making Kaie his wife?  Matsuri Kouzuki's two-part comedic romp takes us into a world full of beautiful angels and sensual demons. Making hilarious use of some of the staples of the genre we've all grown to love, Little darling is a silly and steamy tale that is sure to entertain yaoi lovers looking for a bit of fun!  (Source: June, back cover of the novel)"
147111,Shousetsu Kidou Senshi Gundam: Cucuruz Doan no Shima,https://cdn.myanimelist.net/images/manga/2/289940.jpg,https://cdn.myanimelist.net/images/manga/2/289940l.jpg,,24705.0,66100,"Action, Mecha, Military, Sci-Fi","After a covert mission goes wrong, Mobile Suit pilot Amuro Ray and his comrades are stranded on a remote island. The battalion was sent to a land called the Island of No Return to clear off any enemy forces, only to find a group of children and an enemy mecha attack. Now Amuro must find a way for them all to escape this mysterious land, but not before meeting a strange man—Cucuruz Doan.  (Source: Crunchyroll)"
86710,Majo no Ie: Ellen no Nikki,https://cdn.myanimelist.net/images/manga/2/150605.jpg,https://cdn.myanimelist.net/images/manga/2/150605l.jpg,7.71,1698.0,11456,"Drama, Horror, Mythology, Supernatural","Seven-year-old Ellen wants nothing more than to play outside like a normal child, but an illness that has afflicted her since birth prevents her from doing so. Not wanting to burden her parents, she remains isolated in her room, but soon tragedy strikes and her parents abandon her. With nowhere to return to, Ellen meets a strange cat that makes a tempting offer she cannot refuse—a safe place to live in exchange for becoming a witch. To her delight, when she awakens in her new home, she is no longer afflicted with sickness; however, she soon discovers that leaving the house is not an option—one step outside and she will revert back to her former sickly self.  Ellen is unhappy being bound to the house, but things look up when the cat promises to teach her a spell that will be able to heal her completely in return for feeding him souls. Despite her wish being childish and forgivable, Ellen's quest for a healed body will kill many, and take far more from them than just their lives.  [Written by MAL Rewrite]"
87801,Gomen ne Peach Pie,https://cdn.myanimelist.net/images/manga/2/153374.jpg,https://cdn.myanimelist.net/images/manga/2/153374l.jpg,,,65371,"Boys Love, Erotica",
85886,Vandread,https://cdn.myanimelist.net/images/manga/1/152092.jpg,https://cdn.myanimelist.net/images/manga/1/152092l.jpg,,45103.0,36940,"Action, Comedy, Ecchi, Mecha, Sci-Fi, Space","Light novel adaptation of Vandread: First Stage.  Life sucks for Hibiki. Intergalactic society has broken into civil war between males and females; he's stuck on the assembly line for war mecha, relentlessly teased by his co-workers and unable to pursue his dreams of building his own mecha one day. He finally decides he's had enough though, and attempts to break in and steal a mech for his own purposes; this turns out to be a bad idea, thrusting him into the middle of a fever-pitch space battle that brings him face to face with the enemy and launches him into an adventure that will change his mundane life forever.   (Source: AnimeNfo)"
178558,Adachi to Shimamura SS,https://cdn.myanimelist.net/images/manga/1/318761.jpg,https://cdn.myanimelist.net/images/manga/1/318761l.jpg,,41230.0,71416,"Girls Love, School, Slice of Life","From youth to maturity. From skipping school to sharing a bed. From classmates to lovers. This short story collection features dozens of fleeting scenes that illuminate the tumultuous relationship between Adachi and Shimamura, ordinary girls with an extraordinary connection.  (Source: Seven Seas Entertainment)"
19348,Ookami-san Series,https://cdn.myanimelist.net/images/manga/1/163083.jpg,https://cdn.myanimelist.net/images/manga/1/163083l.jpg,7.41,3762.0,8316,"Comedy, Drama, Romance, School","The story centers around Ryouko Ookami, a high school freshman girl known for her fierce looks, unusual canine teeth when she smiles, and wild demeanor. Ringo Akai is a short high school freshman girl with seemingly cute, angelic looks but a dark demeanor. Together with their odd friends, the two fight to change the world, one issue at a time.  (Source: ANN)"
59769,Yoshinaga-san Chi no Gargoyle,https://cdn.myanimelist.net/images/manga/2/155165.jpg,https://cdn.myanimelist.net/images/manga/2/155165l.jpg,,42114.0,48959,"Comedy, Fantasy, Slice of Life","When Yoshinaga Futaba wins the first prize in a lottery, the prize turns out to be a stone gargoyle. More surprising yet, the gargoyle turns out to be alive.  (Source: ANN)"
166844,Sepia x Separate: Fukkatsu Teishi,https://cdn.myanimelist.net/images/manga/1/306420.jpg,https://cdn.myanimelist.net/images/manga/1/306420l.jpg,,37606.0,73888,"Mystery, Sci-Fi",
86595,Sword & Wizards: Haken no Koutei to Shichisei no Himekishi,https://cdn.myanimelist.net/images/manga/3/177727.webp,https://cdn.myanimelist.net/images/manga/3/177727l.webp,,45301.0,26034,"Action, Ecchi, Fantasy, Harem, Romance","Sorata Sasukiba has no aptitude for magic, but is a genius swordsman that inherited one of the most powerful swords from his father.  The story begins when he enrolls in Enbu Academy, one of the most prestigious magic schools that specializes in combating a mysterious ""anti-magic"" organization that wreaks havoc throughout the world.  There, he meets Felicia who is the number one magician and the leader of the Seven-Star Knights. This meeting would cause drastic changes the fate of the world. A new legend begins as the strongest swordsman is joined by seven magicians."
20477,Kidou Senshi Gundam 00 Second Season,https://cdn.myanimelist.net/images/manga/2/282848.jpg,https://cdn.myanimelist.net/images/manga/2/282848l.jpg,,34140.0,31270,"Action, Mecha, Military, Sci-Fi, Space","It is AD 2312 - four years after the battle between Celestial Being and the UN military.  Having survived the fight for the moment, they were looking at the future of a unified world... however behind the scenes the independent Earth Federation forces, A-Laws (Arrows) were keeping the peace via brutal repression. With this false peace continuing the distortions of before, it is clear their job is not yet complete. The world requires a force for change - Double 0 Gundam!"
133337,Monster Musume no Iru Nichijou: Monster Girls Hello Work,https://cdn.myanimelist.net/images/manga/3/287128.jpg,https://cdn.myanimelist.net/images/manga/3/287128l.jpg,,32879.0,43867,"Comedy, Ecchi, Fantasy, Urban Fantasy, Workplace","Ordinary twentysomething Kurusu Kimihito thought living with a bunch of monster girls was complicated enough, but now there's a new directive sent down from the government: get a job! Now lamia Miia, centaur Centoria, and all your favorites have to join the working world, leading to sexy uniforms, on-the-job shenanigans, and all-new hilarity!  (Source: Seven Seas Entertainment)"
169625,Shousetsu Kidou Senshi Gundam SEED Freedom,https://cdn.myanimelist.net/images/manga/3/306641.jpg,https://cdn.myanimelist.net/images/manga/3/306641l.jpg,,38475.0,67221,"Action, Drama, Mecha, Military, Sci-Fi, Space",
60263,Miyama-san Chi no Berutein,https://cdn.myanimelist.net/images/manga/1/163566.jpg,https://cdn.myanimelist.net/images/manga/1/163566l.jpg,,42172.0,59329,"Comedy, Romance, School, Sci-Fi, Slice of Life",
125340,Spy Kyoushitsu,https://cdn.myanimelist.net/images/manga/1/235215.jpg,https://cdn.myanimelist.net/images/manga/1/235215l.jpg,7.63,2126.0,4582,"Action, Mystery","After a gruesome war wreaked havoc on the general populace, the governments of the world turned to a more elusive tactic to further their agendas—a war fought in the shadows.  Lily, a beautiful girl with white locks, is a student in one of the many institutions that train youths into becoming capable spies. Unfortunately, despite scoring well in the written exams, she only manages to barely pass her practicals. With no real world skills to speak of, her hopes of graduating are dismal—until she is offered an opportunity to join the mysterious team ""Tomoshibi"" and partake in an Impassable Mission.  Excited by the prospect of working with the elite, Lily enthusiastically accepts. However, she is struck dumb when she arrives at Kagerou Palace and the true purpose of Tomoshibi and its hopeless situation comes into light. Joined by other problematic female spies along with a mysterious young man spearheading the operation, Lily realizes that this is not the ideal escapade she had pictured.  [Written by MAL Rewrite]"
86072,Tsunmazo Maou to Pure Ero Yuusha ga Arawareta!,https://cdn.myanimelist.net/images/manga/3/166094.jpg,https://cdn.myanimelist.net/images/manga/3/166094l.jpg,,,55306,"Hentai, Supernatural","During his quest, he suddenly encounters a female demon.  She oracles: ""You are the descendent of the Wind Hero...  Join me and we'll conquer the world together!""  She made this offer to the descendent of the Fire Hero already!  How will he respond? Will he mix his sperm in her womb?  Just then, the beautiful descendent of the Fire Hero appears...  she's equally beautiful... perhaps he should cum deep inside her instead!  The final battle of all time depends on a babymaking challenge!  (Source: dlsite, edited)"
88895,Joshikousei no Seibun. Schoolgirl Overflow,https://cdn.myanimelist.net/images/manga/3/164472.jpg,https://cdn.myanimelist.net/images/manga/3/164472l.jpg,,45990.0,48759,"Drama, School",
133950,"Boku no Sensei wa, Houkago Kawaii Konyakusha",https://cdn.myanimelist.net/images/manga/3/245807.jpg,https://cdn.myanimelist.net/images/manga/3/245807l.jpg,,33003.0,35546,"Comedy, Ecchi, Romance, School","Under a single roof, a teacher and a student secretly agree to live together?! Reina Sakurakouji, a beautiful woman, my teacher, and my fiancee?! And we're going to be living together in secret?! And also, Sensei is surprisingly defenseless and shy, so it's pretty cute! The story of a secret agreement to live together between teacher and student begins here!  (Source: Kadokawa, translated)"
162744,Jiyuu Kimama na Seireiki,https://cdn.myanimelist.net/images/manga/2/318950.jpg,https://cdn.myanimelist.net/images/manga/2/318950l.jpg,,28070.0,74480,"Fantasy, Isekai, Reincarnation",
88084,Yu☆Gi☆Oh!,https://cdn.myanimelist.net/images/manga/2/156076.webp,https://cdn.myanimelist.net/images/manga/2/156076l.webp,7.31,4729.0,12811,"Action, Adventure, Comedy, Drama, Fantasy, Historical, Mystery, School, Shounen, Strategy Game, Supernatural","The novelization contains four sections:  The first section covers Yuugi solving the Millennium Puzzle.  The second section covers Yuugi's first encounter with Seto Kaiba from the manga.  The third section covers the second encounter with Kaiba in Kaiba Land. It omits many areas that don't deal with the card game.  The fourth section is an original story, occurring only in the novel. Two weeks after Yuugi's battle with Kaiba in Kaiba Land, Yuugi gets a call from Kaiba, who tells him to meet for a Duel at the top floor of the KaibaCorp. Yuugi accepts, and when the duel begins, they use a special variation called the ""Bingo Rule,"" which prevents the used of a specific card in each player's deck. Kaiba seems to be himself, but plays a different trump card, the ""Automatic Giant.""  Mokuba stumbles in on them, and tells Yuugi that Kaiba has not yet awoken from his catatonic state. It turns out that the Kaiba that Yuugi is playing against is a Cyber Kaiba, controlled by the KaibaCorp computer, and using all of Kaiba's memories.  Yuugi defeats the ""Automatic Giant"" and Kaiba with a card called ""The Unknown Egg.""  (Source: Yu-Gi-Oh! Wikia)"
90903,Tamakou Shakou Dance-bu e Youkoso,https://cdn.myanimelist.net/images/manga/1/159573.jpg,https://cdn.myanimelist.net/images/manga/1/159573l.jpg,,46525.0,39204,"Performing Arts, School",
89256,Maken-Ki! Madou Kenkei Kikou Katsudou Houkokusho,https://cdn.myanimelist.net/images/manga/2/162470.jpg,https://cdn.myanimelist.net/images/manga/2/162470l.jpg,,46089.0,24291,"Action, Ecchi, Harem, Martial Arts, School, Super Power",
108034,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,https://cdn.myanimelist.net/images/manga/3/197853.jpg,https://cdn.myanimelist.net/images/manga/3/197853l.jpg,7.46,3289.0,9469,"Fantasy, Isekai","Mitsuha Yamano falls off a cliff, at which point she finds herself transported to some sort of medieval European fantasy world! While there, during a battle with some wolves that almost costs her her life, she realizes that she has the ability to come and go between Earth and this new world. Mitsuha decides to use this ability as much as she can. Why? To save up for retirement, of course! She sets her sights on saving eighty thousand gold coins—and this is the story of her schemes to get there!  (Source: Sol Press)"
11193,Shinkyoku Soukai Polyphonica Crimson,https://cdn.myanimelist.net/images/manga/2/158362.jpg,https://cdn.myanimelist.net/images/manga/2/158362l.jpg,,21826.0,29409,"Drama, Fantasy, Music, Romance, School","In the continent of Polyphonica, spirits materialize in the world, surviving on the music that is played by humans, and live together with them. While the spirits don't appear often, some spirits have enough power to materialize in human or animal forms and live together with humans.  Dantists, who play special music called ""Commandia,"" are widely respected in this world. They are usually in contract with powerful spirits. The story of Shinkyoku Soukai Polyphonica revolves around the new Dantist, Phoron Tatara, the spirit that he made contract with, Corticarte Apa Lagranges, and their friends, in their daily life and work.  (Source: Wikipedia)"
10812,Vampire Knight: Noir no Wana,https://cdn.myanimelist.net/images/manga/1/14547.jpg,https://cdn.myanimelist.net/images/manga/1/14547l.jpg,7.58,2450.0,5348,"Drama, Fantasy, Mystery, Romance, School, Shoujo, Supernatural, Vampire","Three short stories are contained in this novel. In the first, we see the events leading up to Zero's decision to attend senior high school. The second features Shindo-san—the girl who tried to give Valentines chocolates to Zero in the beginning of the manga.  The last features the class rep."
141605,Kasei Madoushi no Isekai Seikatsu: Boukenchuu no Kaseifugyou Uketamawarimasu!,https://cdn.myanimelist.net/images/manga/3/252451.webp,https://cdn.myanimelist.net/images/manga/3/252451l.webp,,23784.0,36609,"Fantasy, Josei, Romance","A-rank adventurer Alec meets Shiori, a woman with the mysterious title of ""household mage."" Shiori, the low-rank magician, is able to prepare warm baths and delicious meals on their adventures with her strange use of magic, providing an all-too comfortable environment that would be unfitting to call an ordinary camp. Though she has thoroughly won over the hearts of Alec and his companions, she has a secret.  (Source: Ichijinsha, translated)"
399,Kino no Tabi: The Beautiful World,https://cdn.myanimelist.net/images/manga/4/1146.webp,https://cdn.myanimelist.net/images/manga/4/1146l.webp,8.58,110.0,980,"Adventure, Drama, Fantasy","Destination is a state of mind. A tale of one girl and her bike and the road ahead. Kino wanders around the world on the back of Hermes, her unusual, anthropomorphic motorcycle, only staying in each country for three days. During their adventures, they find happiness, sadness, pain, decadence, violence, beauty, and wisdom. But through it all, they never lose their sense of freedom. They discover that because of the world's imperfections, it is actually a thing of beauty. ""The world is not beautiful, therefore it is.""  (Source: Tokyopop)"
57173,Eiyuu Densetsu: Zero no Kiseki - Yotsu no Ummei,https://cdn.myanimelist.net/images/manga/1/99273.webp,https://cdn.myanimelist.net/images/manga/1/99273l.webp,,41803.0,46568,"Adventure, Detective, Strategy Game","The ""Zero no Kiseki RPG"" official novel and past episodes that were not mentioned in the game, about the hero of Ao no Kiseki of secret military support [Division] member, in the game, such as the back of the scene name was drawn."
67261,"Kantai Collection: Ikkousen, Demasu!",https://cdn.myanimelist.net/images/manga/1/115089.jpg,https://cdn.myanimelist.net/images/manga/1/115089l.jpg,,42955.0,35045,"Military, Sci-Fi",
105034,"Houou no Senaka, Mune no Bara",https://cdn.myanimelist.net/images/manga/3/192476.jpg,https://cdn.myanimelist.net/images/manga/3/192476l.jpg,,50657.0,69978,"Josei, Romance",
14064,½ Prince,https://cdn.myanimelist.net/images/manga/2/83589.jpg,https://cdn.myanimelist.net/images/manga/2/83589l.jpg,7.93,923.0,3043,"Action, Adventure, Comedy, Fantasy, Martial Arts, Parody, Romance, Sci-Fi, Supernatural, Video Game","Set in 2100 A.D., where video games feel 99% like real life. Follow Feng Lan in her adventure as the first player to play as the opposite sex in the VRMMO ""Second Life"" to prove to her brother that she can beat the game without using the ""female benefits."" But after she offends her family in a pvp match and even meets her real life friends and acquaintances in-game, can she continue to keep herself out of trouble by keeping her identity a secret?"
24562,Jinrui wa Suitai Shimashita,https://cdn.myanimelist.net/images/manga/1/123725.webp,https://cdn.myanimelist.net/images/manga/1/123725l.webp,7.72,1664.0,7702,"Adventure, Comedy, Fantasy, Slice of Life","It's been several centuries since human beings declined due to the steep drop in birthrates. The most prosperous species on the Earth are ""Fairies,"" 10 cm tall creatures with high intelligence. I became a UN arbitrator between the humans and the fairies and returned to my hometown to help my grandfather. I thought my job would not be a tough one and visited one of the fairies' habitats to say hello to them but..."
96441,Tengen Toppa Gurren Lagann,https://cdn.myanimelist.net/images/manga/3/172016.jpg,https://cdn.myanimelist.net/images/manga/3/172016l.jpg,,48203.0,22119,"Action, Adventure, Comedy, Mecha, Sci-Fi","In a faraway future, mankind lives underground in huge caves, unknowing of a world above with a sky and stars.  In the small village of Jiha, Simon, a shy boy who works as a digger discovers a strange glowing object during excavation. The enterprising Kamina, a young man with a pair of rakish sunglasses and the passion of a fiery sun, befriends Simon and forms a small band of brothers, the Gurren Brigade, to escape the village and break through the ceiling of the cave to reach the surface, which few believe exist.  The village elder won't hear of such foolishness and punishes the Brigade. However, when disaster strikes from the world above and the entire village is in jeopardy, it's up to Simon, Kamina, a girl with a big gun named Yoko, and the small yet sturdy robot, Lagann, to save the day.  The new friends journey to the world above and find that the surface is a harsh battlefield, and it's up to them to fight back against the rampaging Beastmen to turn the tide in the humans' favor! Pierce the heavens, Gurren Lagann!"
10140,Strike Witches: Suomus Iran-ko Chuutai Series,https://cdn.myanimelist.net/images/manga/1/121545.jpg,https://cdn.myanimelist.net/images/manga/1/121545l.jpg,7.26,5308.0,18788,"Action, Drama, Fantasy, Girls Love, Mecha, Military, Romance, Sci-Fi","Strike Witches takes place in a world similar to Earth, but where magic exists. Magic abilities appear almost exclusively among young women, and usually disappears with age. However, these abilities are generally limited to raising a simple protective magic field, or moving objects slightly at a distance, or for some, flying on a broom. Then, in the 16th and 17 centuries, humanity entered into an age of discovery, highlighted by the Britannian witch Jamie Watt's invention of the magic engine, a steam-powered mechanical device which could boost a witch's natural magic powers several times over, which could then be used to drive all types of machinery. The magic engine was soon put to use in all forms of industry and transport, increasing production to levels previously thought impossible.  However, together with this huge increase in magic usage, sightings of the Neuroi, enigmatic lifeforms which had been spotted on scarce occasions for centuries, also began to increase exponentially. Appearing in countries all over the world, the Neuroi spread a noxious miasma, putrefying the land and consuming all types of metals, and they began encroaching on human territory. Normal soldiers could do nothing against that miasma, and humanity was on its last legs, with no choice but to retreat time and time again. It was then that it was discovered that a witch's protective field could block the miasma, and with the power of a magic engine, witches joined the battlefield. With the ability to easily wield weapons which would normally be far too heavy, imbue their attacks with magic, fly through the air freely, and block enemy attacks with magic fields, witches began to turn the tide against the Neuroi invasion. These witches, together with the Striker Units they wore, were known as ""Strike Witches"".  In 1939, as the European mainland faced the crisis of a Neuroi invasion of unprecedented scale, Imperial Army and Navy Witches from the far off Fuso Empire were sent to the battlefield as volunteer soldiers. One such Imperial Army Witch, Anabuki Tomoko, an ace and hero to the people after her outstanding service during the Neuroi raid known as the ""Fuso Sea Incident"", had been expecting to be sent to Karlsland, where the heaviest fighting was going on. However, she was instead deployed to the northernmost extreme of Europe, Suomus. There she meets the rest of her future fellow squadron members, none of whom had ever made a name for themselves in their former countries, instead being treated nearly like outcasts, half-baked witches without any talent or motivation. It's now up to the ""Misfits Squadron"", or officially the ""Suomus Independent Volunteer Air Squadron"", to find out how they can stand up to the Neuroi menace.  (Source: Baka-Tsuki)"
66217,Dragcane no Conductor,https://cdn.myanimelist.net/images/manga/3/162847.jpg,https://cdn.myanimelist.net/images/manga/3/162847l.jpg,,42837.0,57833,"Action, Comedy, Romance, Sci-Fi",
77741,Saimin Ryoujoku Gakuen,https://cdn.myanimelist.net/images/manga/2/166731.jpg,https://cdn.myanimelist.net/images/manga/2/166731l.jpg,,,45998,Hentai,A student gets his hands on a device that allows him to modify the will of any targeted female - he can bring out the lust and any hidden feeling from their minds and use it to his advantage. He attacks many of his classmates with this new power.   (Source: ANN)
77743,Prism Rhythm,https://cdn.myanimelist.net/images/manga/1/166535.jpg,https://cdn.myanimelist.net/images/manga/1/166535l.jpg,,,56715,"Fantasy, Harem, Hentai, School, Supernatural","There is a huge tree called Spring Snow, which brings water to people. At the night of the festival to express gratitude to the tree, Kazuki sneaks into a forest to look for a fairy. He meets a girl, Caroline, there. She is actually a holy dancer performed in front of the tree at the festival. Inspired by her dance, Kazuki decides to enroll into a prestigious school. Though people around him say, ""It's impossible,"" he passes the exam. His new school life now starts....  (Source: ErogeShop)"
143879,Realist Maou ni Yoru Seiikinaki Isekai Kaikaku,https://cdn.myanimelist.net/images/manga/2/272040.jpg,https://cdn.myanimelist.net/images/manga/2/272040l.jpg,,24140.0,44529,"Action, Fantasy, Isekai, Military, Reincarnation","By the will of a whimsical goddess, the seventy-second Demon King has been reincarnated to rule alongside a chaotic mixture of humans and heroes in another world. The newly minted Demon King Astaroth has been tasked with overseeing the reconstruction of this strange, new land, and as a realist, he will use rarely seen resourcefulness and tactics to reshape the fate of all who live under his reign!  (Source: Yen Press)"
78003,Fairy Tail,https://cdn.myanimelist.net/images/manga/2/140795.jpg,https://cdn.myanimelist.net/images/manga/2/140795l.jpg,7.55,2639.0,4898,"Action, Adventure, Comedy, Fantasy","Light novel side stories of the Fairy Tail series.  Volume 1. Kokoro ni Yadoru Color (The Color Residing Within the Heart) Volume 2. Dai Matou Enbu Sonogo, Sorezore no 1-nichi (After the Grand Magic Games, Each Individual Day) Volume 3. Trouble Twins"
73903,9S: memories,https://cdn.myanimelist.net/images/manga/1/128227.jpg,https://cdn.myanimelist.net/images/manga/1/128227l.jpg,,43635.0,50062,"Action, Military, Sci-Fi, Super Power",A collection of short stories from the 9S series.
90191,"Isekai Izakaya ""Nobu""",https://cdn.myanimelist.net/images/manga/1/202595.jpg,https://cdn.myanimelist.net/images/manga/1/202595l.jpg,,46331.0,17805,"Adult Cast, Fantasy, Gourmet, Isekai, Iyashikei, Workplace","Imagine there is a bar with many weird kinds of food and drinks that might bring you to another world! The bar, so-called ""Nobu"" is located in a alley of the old city Aitheria.  (Source: MU)"
63569,Karakuri Onigami Akatuski,https://cdn.myanimelist.net/images/manga/1/160688.jpg,https://cdn.myanimelist.net/images/manga/1/160688l.jpg,,42529.0,45886,"Action, Historical, Mecha","The era of Toyotoshi clan rule has ended, bringing about a period of lasting peace governed by the Tokugawa clan. There is no longer a place for the gigantic war machines known as automaton armors to wage combat except for a young upstart by the name of Akatsuki takes the black automaton armor Kougetsu to extract revenge on his foes. In events unrelated to this, Shiori Kuchiha, the war god of the Shogunate, travels to the distant Aki Province to investigate a string of unexplained disappearances.  They find themselves drawn together by common fate with a mysterious girl named Sagiri and their meeting sets into motion events that threaten the country!  Prepare yourself for a Warring States (Civil War) epic that fuses steel juggernauts with elemental magic!  (Source: Binhjamin)"
40187,"Omae wo Otaku ni Shiteyaru kara, Ore wo Riajuu ni Shitekure!",https://cdn.myanimelist.net/images/manga/3/175093.jpg,https://cdn.myanimelist.net/images/manga/3/175093l.jpg,7.35,4314.0,12778,"Comedy, Romance, School","Kashiwada Naoki was determined to lead his high school life without anyone knowing that he's an Otaku. However, his classmate Bishoujo, Koigasaki Momo, who was rumored among the girls to be a bitch, found him out!? Before the despairing Kashiwada, she said something undoubtedly surprising.  ""Aren't you an Otaku? Then, make me into an Otaku!""  The love story of two individuals bounded by an agreement of Otaku and Riajuu starts!!  (Source: Baka-Tsuki)"
3649,Fate/Zero,https://cdn.myanimelist.net/images/manga/3/186073.webp,https://cdn.myanimelist.net/images/manga/3/186073l.webp,8.5,150.0,663,"Action, Fantasy, Urban Fantasy","The Holy Grail War is a ritualistic battle fought to determine who is worthy of commanding the Holy Grail: an omnipotent wish-granting device. The war is held between seven mages, each armed with their own familiar, an ancient heroic spirit of legend.  The Einzberns, a major contender in the grail war, have recruited the infamous mage killer Kiritsugu Emiya as their representative in the Fourth Holy Grail War. Though armed with his own arsenal, Kiritsugu is faced with six other mages vying to win. From bettering humanity to garnering respect, all opponents have their own reasons for seeking the Holy Grail.  Taking place 10 years before the events of Fate/Stay Night, Fate/Zero illustrates the events of the fateful Fourth Holy Grail War.  [Written by MAL Rewrite]"
86593,Isekai Ryouridou,https://cdn.myanimelist.net/images/manga/2/176668.jpg,https://cdn.myanimelist.net/images/manga/2/176668l.jpg,7.09,7576.0,8390,"Fantasy, Gourmet, Isekai, Reincarnation","Asuta Tsurumi is a 17-year-old apprentice chef who helps out at his father's restaurant, ""Tsurumi-ya."" The eating place is frequently the target of harassment, but their harassers escalate things to another level when one day they wound Asuta's father and set the restaurant on fire. As a result, Asuta impulsively dives into the fire to recover his father's prized Santoku knife.  Shortly after, Asuta wakes up alone in a forest. The boy has little time to make sense of his surroundings, as he is soon attacked by a wild boar. A passing Moribe huntress, Ai Fa, rescues him and decides to take him in despite her initial suspicions. As Asuta comes to grips with his new life, he gradually begins to understand the Moribe village's traditions and its political situation, which has left Ai Fa socially isolated. Fortunately, the young apprentice chef has an ace up his sleeve: knowledge of cooking from another world. Wielding the Santoku knife that mysteriously remains in his possession, Asuta sets out to introduce delicious dishes to a new and unfamiliar world.  [Written by MAL Rewrite]"
28485,Full Metal Panic! Another,https://cdn.myanimelist.net/images/manga/2/166127.jpg,https://cdn.myanimelist.net/images/manga/2/166127l.jpg,,35697.0,19557,"Action, Mecha, Military, Romance","This is another story in the Full Metal Panic universe, set some years after the events with Sousuke and Kaname. Ichinose Tatsuya is a pretty normal high school boy, who lives with his father and little sister Yukari. He has a tendency to fall in love with foreign women, which has never turned out well for him. One day, while up in the mountains driving a Power Slave to help out with his father's company, he runs into yet another beautiful foreign woman, called Adelina. He lends her a hand and is surprised to see that she has a military Arm Slave, called ""Shadow,"" with her. What is this mysterious and highly armed woman doing up in the mountains? Tatsuya's life is about to get a lot more exciting...  (Source: AkatsukiUlquiora)"
123616,Magistellus Bad Trip,https://cdn.myanimelist.net/images/manga/3/270782.jpg,https://cdn.myanimelist.net/images/manga/3/270782l.jpg,,31434.0,45830,"Action, Ecchi, Fantasy, Video Game","A high school student with millions of in-game earnings, Kaname Suou is one of the strongest Dealers in Money (Game) Master, a virtual world where nothing is against the rules. Assisted by his succubus AI partner, Tselika, he seeks the Overtrick—a set of powerful cheat-level weapons that break the laws of physics—and one young girl. What does it take to save somebody in a VR city with gunfights, car chases, and high-stakes stock market gambling? What exactly is in the cards for Kaname and his associates?  (Source: Yen Press)"
138207,Kitaru Saikyou no Fukushuusha: Sukui-naki Kangoku Toshi de Zetsubou wo Youshanaku Hakai suru,https://cdn.myanimelist.net/images/manga/2/282871.jpg,https://cdn.myanimelist.net/images/manga/2/282871l.jpg,,23307.0,69130,"Action, Ecchi, Fantasy",
98843,Isekai Rakugo,https://cdn.myanimelist.net/images/manga/2/178774.jpg,https://cdn.myanimelist.net/images/manga/2/178774l.jpg,,48799.0,46698,"Comedy, Fantasy, Performing Arts",
26613,Ore no Kanojo to Osananajimi ga Shuraba sugiru,https://cdn.myanimelist.net/images/manga/4/80947.webp,https://cdn.myanimelist.net/images/manga/4/80947l.webp,7.55,2645.0,4170,"Comedy, Harem, Romance, School","Eita enters high school aiming for the National University School of Medicine. Because of his parents' divorce—and his goal—he shuns anything to do with romance or love. One day, Masuzu, the school beauty with the silver hair who's just returned to the country, enters his life in a most unexpected way. Chiwa, his childhood friend since elementary school, will not let this go without a fight."
